source_file,segment,condition,time_s,rri_ms,artifact,artifact_reason,interpolated,corrected_nni_ms
0727 chen_try.vhdr,task,task,111.322,768.0,False,,False,768.0
0727 chen_try.vhdr,task,task,112.046,724.0,False,,False,724.0
0727 chen_try.vhdr,task,task,112.797,751.0,False,,False,751.0
0727 chen_try.vhdr,task,task,113.599,802.0,False,,False,802.0
0727 chen_try.vhdr,task,task,114.4,801.0,False,,False,801.0
0727 chen_try.vhdr,task,task,115.176,776.0,False,,False,776.0
0727 chen_try.vhdr,task,task,115.953,777.0,False,,False,777.0
0727 chen_try.vhdr,task,task,116.788,835.0,False,,False,835.0
0727 chen_try.vhdr,task,task,117.677,889.0,False,,False,889.0
0727 chen_try.vhdr,task,task,118.499,822.0,False,,False,822.0
0727 chen_try.vhdr,task,task,119.264,765.0,False,,False,765.0
0727 chen_try.vhdr,task,task,120.081,817.0,True,local_change,False,
0727 chen_try.vhdr,task,task,120.501,420.0,True,global_mad;local_change,False,
0727 chen_try.vhdr,task,task,120.915,414.0,True,global_mad;local_change,False,
0727 chen_try.vhdr,task,task,121.797,882.0,True,local_change,False,
0727 chen_try.vhdr,task,task,122.576,779.0,False,,False,779.0
0727 chen_try.vhdr,task,task,123.369,793.0,False,,False,793.0
0727 chen_try.vhdr,task,task,124.16,791.0,False,,False,791.0
0727 chen_try.vhdr,task,task,124.974,814.0,False,,False,814.0
0727 chen_try.vhdr,task,task,125.736,762.0,False,,False,762.0
0727 chen_try.vhdr,task,task,126.573,837.0,False,,False,837.0
0727 chen_try.vhdr,task,task,127.371,798.0,False,,False,798.0
0727 chen_try.vhdr,task,task,128.155,784.0,False,,False,784.0
0727 chen_try.vhdr,task,task,128.984,829.0,False,,False,829.0
0727 chen_try.vhdr,task,task,129.88,896.0,False,,False,896.0
0727 chen_try.vhdr,task,task,130.788,908.0,False,,False,908.0
0727 chen_try.vhdr,task,task,131.612,824.0,False,,False,824.0
0727 chen_try.vhdr,task,task,132.479,867.0,False,,False,867.0
0727 chen_try.vhdr,task,task,133.367,888.0,False,,False,888.0
0727 chen_try.vhdr,task,task,134.238,871.0,False,,False,871.0
0727 chen_try.vhdr,task,task,135.043,805.0,False,,False,805.0
0727 chen_try.vhdr,task,task,135.869,826.0,False,,False,826.0
